brand,category,type,capacity,model_code,product_name,mrp_npr,photo_path,photo_url,image_url,warranty,source,whatsapp
Panasonic,Refrigerator,refrigerator,190,NR-A202BWHX,Panasonic Refrigerator 190 ltr,33850,photos\Panasonic\NR-A202BWHX.webp,https://joinelectroniccenter.com/photos/Panasonic/NR-A202BWHX.webp,https://static-01.daraz.com.np/p/84e64626b55683dcd2a836c804810c4b.png,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Panasonic,Refrigerator,refrigerator,190,NR-A202BURX,Panasonic Refrigerator 190ltr,33719,photos\Panasonic\NR-A202BURX.webp,https://joinelectroniccenter.com/photos/Panasonic/NR-A202BURX.webp,https://static-01.daraz.com.np/p/750793d1af0cc02a7128c28ed72ab535.png,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Panasonic,Small Home Appliance,Convection Microwave Oven,27 Litre,NN-CT645BFDG,Panasonic 27L Convection Microwave Oven with 360 Heat,31990,photos\Panasonic\NN-CT645BFDG.webp,https://joinelectroniccenter.com/photos/Panasonic/NN-CT645BFDG.webp,,1 Year Comprehensive + 5 Years on Magnetron,daraz_market,9779851045662
Panasonic,Television,HD Smart TV,32 Inch,TH-32MS550DX,"Panasonic 32"" HD Smart Google TV",29990,photos\Panasonic\TH-32MS550DX.webp,https://joinelectroniccenter.com/photos/Panasonic/TH-32MS550DX.webp,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779851045662
Panasonic,Television,4K UHD Google TV,43 Inch,TH-43MX660DX,"Panasonic 43"" 4K Ultra HD Smart Google TV",66990,photos\Panasonic\TH-43MX660DX.webp,https://joinelectroniccenter.com/photos/Panasonic/TH-43MX660DX.webp,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779851045662
Panasonic,Television,FHD Smart Google TV,43 Inch,TH-43MS550DX,"Panasonic 43"" Full HD Google Smart TV",54990,photos\Panasonic\TH-43MS550DX.webp,https://joinelectroniccenter.com/photos/Panasonic/TH-43MS550DX.webp,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779851045662
Panasonic,Television,4K UHD Google TV,55 Inch,TH-55MX660DX,"Panasonic 55"" 4K Ultra HD Smart Google TV (MX660 Series)",98990,photos\Panasonic\TH-55MX660DX.webp,https://joinelectroniccenter.com/photos/Panasonic/TH-55MX660DX.webp,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779851045662
Panasonic,Television,television,,TH-32JS650N,Panasonic TH-32JS650N 32 Inch Smart LED TV,40520,photos\Panasonic\TH-32JS650N.webp,https://joinelectroniccenter.com/photos/Panasonic/TH-32JS650N.webp,https://static-01.daraz.com.np/p/92eba41eae7106e4f160baab4d59f442.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Panasonic,Television,television,,32PS670N,Panasonic TH-32PS670N 32 Inch Smart LED TV - Big Digital,36732,photos\Panasonic\1516143731-NP-12321756021.webp,https://joinelectroniccenter.com/photos/Panasonic/1516143731-NP-12321756021.webp,https://static-01.daraz.com.np/p/bba80ccafacf278b02c83cd92d6a5eea.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Panasonic,Television,television,,TH-42JS650N,Panasonic TH-42JS650N 42 Inch Android Smart LED TV,61430,photos\Panasonic\TH-42JS650N.webp,https://joinelectroniccenter.com/photos/Panasonic/TH-42JS650N.webp,https://static-01.daraz.com.np/p/92eba41eae7106e4f160baab4d59f442.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Panasonic,Television,television,,TH-55HX750M,Panasonic TH-55HX750M 55 Inch 4K HDR Smart Android LED TV,117640,photos\Panasonic\TH-55HX750M.webp,https://joinelectroniccenter.com/photos/Panasonic/TH-55HX750M.webp,https://static-01.daraz.com.np/p/71ce81fc9ab5b3ee7e4acb6f207f7155.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Panasonic,Television,television,,55PX740N,Panasonic TH-55PX740N 55 Inch Smart 4K (Ultra HD) LED TV - Big Digital,111111,photos\Panasonic\1516153529-NP-12321001989.webp,https://joinelectroniccenter.com/photos/Panasonic/1516153529-NP-12321001989.webp,https://static-01.daraz.com.np/p/9659e2907f97ac4c781ef8d0b4ace536.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Panasonic,Television,television,,75PX740N,Panasonic TH-75PX740N 75 Inch Smart 4K (Ultra HD) LED TV - Big Digital,281046,photos\Panasonic\1516175414-NP-12321444982.webp,https://joinelectroniccenter.com/photos/Panasonic/1516175414-NP-12321444982.webp,https://static-01.daraz.com.np/p/6288f5451b7261c3c29b0e2c6286d958.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Panasonic,Washing Machine,washing machine,8,DL-SAWM80,DELLA 8 Kg Semi Automatic Washing Machine - DL-SAWM80,20990,photos\Panasonic\DL-SAWM80.jpg,https://joinelectroniccenter.com/photos/Panasonic/DL-SAWM80.jpg,https://static-01.daraz.com.np/p/8d4f4d48705d0bc7333ffa6c3dc2f836.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Panasonic,Washing Machine,washing machine,8,GT-8KG-BLDC,German Tech 8KG Washing Machine Fully Automatic BLDC | Front load Washing Machine | 10 Year Warranty | German Technology | High energy saving Inverter Motor | Quick Wash for low electricity and water use | 16 Programs | Steam Wash | Allergy Care| Nova Hub,69000,photos\Panasonic\GT-8KG-BLDC.webp,https://joinelectroniccenter.com/photos/Panasonic/GT-8KG-BLDC.webp,https://static-01.daraz.com.np/p/0c968099707146204a20f1d4b83f8223.png,10 Years Brand Warranty,daraz_scrape,9779851045662
Panasonic,Washing Machine,Top Load Fully Automatic,7.5 KG,NA-F75B10HRB,Panasonic 7.5KG Fully Automatic Top Load Washing Machine,45990,photos\Panasonic\NA-F75B10HRB.webp,https://joinelectroniccenter.com/photos/Panasonic/NA-F75B10HRB.webp,,1 Year Comprehensive + 10 Years on Motor,daraz_market,9779851045662
Panasonic,Washing Machine,Front Load Inverter Washer,8 KG,NA-148MB2W01,Panasonic 8KG Front Load Inverter Washing Machine,78990,photos\Panasonic\NA-148MB2W01.webp,https://joinelectroniccenter.com/photos/Panasonic/NA-148MB2W01.webp,,1 Year Comprehensive + 10 Years on Motor,daraz_market,9779851045662
Panasonic,Washing Machine,washing machine,7,Magic Clean 7.0 Genx Grey,WhirlpooI 7 Kg Fully Automatic Top Load Washing Machine Magic Clean 7.0 Genx,40504,photos\Panasonic\Magic-Clean-7-0-Genx-Grey.webp,https://joinelectroniccenter.com/photos/Panasonic/Magic-Clean-7-0-Genx-Grey.webp,https://np-live-21.slatic.net/kf/S53a5a150addf4273bf261846094c103by.jpg,2 years full product & 10 years motor warranty,daraz_scrape,9779851045662
Samsung,Air Conditioner,air conditioner,1.5 Ton / 18000 BTU,AR50F18C1RHNRC,SAMSUNG 1.5 Ton AR50F18C1RHNRC Air Conditioner,154990,photos\Samsung\AR50F18C1RHNRC.webp,https://joinelectroniccenter.com/photos/Samsung/AR50F18C1RHNRC.webp,https://np-live-21.slatic.net/kf/Sd3b7b119d7684676befe944f12c00b17B.jpg,1 year Full warranty & 10 years on compressors,daraz_scrape,9779851045662
Samsung,Air Conditioner,air conditioner,1 Ton / 12000 BTU,AR24TSHZRWKN,"SAMSUNG 2 TON Digital Inverter Hot + Cold Convertible Wall Mount Split Air Conditioner AC = AR24TSHZRWKN With Triple Inverter Powered by 8 pole, Air Purifier And Dehumidifier",192990,photos\Samsung\AR24TSHZRWKN.webp,https://joinelectroniccenter.com/photos/Samsung/AR24TSHZRWKN.webp,https://static-01.daraz.com.np/p/2af8b5a836bd21c19108745c8440b2f5.png,1 year Warranty on Complete Product and 10 Year Warranty on Compressor,daraz_scrape,9779851045662
Samsung,Air Conditioner,air conditioner,1 Ton / 12000 BTU,AR50F12C1RHNRC,SAMSUNG Bespoke AI Inverter 1 ton Air Conditioner AC AR50F12C1RHNRC,119990,photos\Samsung\AR50F12C1RHNRC.webp,https://joinelectroniccenter.com/photos/Samsung/AR50F12C1RHNRC.webp,https://np-live-21.slatic.net/kf/S327be9d2cef74fb08d8e72b29b325649q.jpg,10 years on compressor,daraz_scrape,9779851045662
Samsung,Air Conditioner,air conditioner,1 Ton / 12000 BTU,AR12TSHZRWKN,"Samsung 1 Ton Digital Inverter Hot/Cold Wall Mount Air Conditioner AC - AR12TSHZRWKN With Triple Inverter Powered by 8 pole, Air Purifier And Dehumidifier",107990,photos\Samsung\AR12TSHZRWKN.webp,https://joinelectroniccenter.com/photos/Samsung/AR12TSHZRWKN.webp,https://static-01.daraz.com.np/p/2af8b5a836bd21c19108745c8440b2f5.png,1 year Warranty on Complete Product and 10 Year Warranty on Compressor,daraz_scrape,9779851045662
Samsung,Air Conditioner,air conditioner,1 Ton / 12000 BTU,AR12TSHZRWKNRC,Samsung 1 Ton Inverter Hot And Cool Air Conditioner- AR12TSHZRWKNRC,105000,photos\Samsung\AR12TSHZRWKNRC.webp,https://joinelectroniccenter.com/photos/Samsung/AR12TSHZRWKNRC.webp,https://static-01.daraz.com.np/p/fbcbe21e457065ca103f260a17f0fe69.jpg,10 Years Brand Warranty,daraz_scrape,9779851045662
Samsung,Air Cooler,air cooler,25,SAM-COOL25PRM,Samsonix  25 Ltr Honeycomb with Wheel Dual Tone Air Cooler SAM-COOL25PRM,13300,photos\Samsung\SAM-COOL25PRM.webp,https://joinelectroniccenter.com/photos/Samsung/SAM-COOL25PRM.webp,https://static-01.daraz.com.np/p/fc7b9797e0d278cd80ab7724489e635b.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Samsung,Air Cooler,air cooler,45,45 L,Samsonix  45 Ltr Honeycomb with Wheel Dual Tone Air Cooler,15200,photos\Samsung\45-L.webp,https://joinelectroniccenter.com/photos/Samsung/45-L.webp,https://static-01.daraz.com.np/p/15e25144fb0f6a95d1bce0bc1e5eca33.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Samsung,Air Cooler,air cooler,60,SAM-COOL60PRM,Samsonix  60 Ltr Honeycomb with Wheel Dual Tone Air Cooler SAM-COOL60PRM,17400,photos\Samsung\SAM-COOL60PRM.webp,https://joinelectroniccenter.com/photos/Samsung/SAM-COOL60PRM.webp,https://static-01.daraz.com.np/p/fc7b9797e0d278cd80ab7724489e635b.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Samsung,Microwave Oven,microwave oven,28 L,MC28A5145VR/TL,"SAMSUNG 28L Convention with SLIM FRY Technology (MC28A5145VR/TL, Black Rhythmic Twirl)",43990,photos\Samsung\MC28A5145VR-TL.webp,https://joinelectroniccenter.com/photos/Samsung/MC28A5145VR-TL.webp,https://static-01.daraz.com.np/p/d9b8526b15844ae6c37a5d4aa0fd6c7d.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Samsung,Microwave Oven,microwave oven,23 L,MS23T5012UK,Samsung 23L-MS23T5012UK/TL | Solo Microwave  with Healthy Steam,33900,photos\Samsung\MS23T5012UK.webp,https://joinelectroniccenter.com/photos/Samsung/MS23T5012UK.webp,https://static-01.daraz.com.np/p/e88c1e9b2d37bed5d7bfca9ba541fd0e.png,1 Year Brand Warranty,daraz_scrape,9779851045662
Samsung,Microwave Oven,microwave oven,21 L,CE77JD-Q,Samsung CE77JD-QB 21 Litres Convection Microwave with SlimFry™ & Curd Making,35990,photos\Samsung\CE77JD-Q.webp,https://joinelectroniccenter.com/photos/Samsung/CE77JD-Q.webp,https://static-01.daraz.com.np/p/dc2b9c2e7f21998739494915592ef4fe.png,"1 Year Full Product Warranty ,10 Year Warranty on Ceramic Cavity",daraz_scrape,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20C2722CU/IM,Samsung 192L Single Door Refrigerator (Camellia Blue),38990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20C2722CR/IM,Samsung 192L Single Door Refrigerator (Camellia Red),38990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20T282ZCU8/IM,Samsung 192L Single Door Refrigerator (Crown Door Camellia Blue),41990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20T282ZR8/IM,Samsung 192L Single Door Refrigerator (Crown Door Camellia Red),41990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20C2412S8/IM,Samsung 192L Single Door Refrigerator (Elegant Inox),37990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20C20C2GS/IM,Samsung 192L Single Door Refrigerator (Gray Silver),34990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20C22226U/IM,Samsung 192L Single Door Refrigerator (Mystic Blue),39990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20C22226R/IM,Samsung 192L Single Door Refrigerator (Mystic Red),39990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20C20C2RH/IM,Samsung 192L Single Door Refrigerator (Red Pattern),33990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,192 L,RR20M282ZS8/IM,Samsung 192L Single Door Refrigerator (Silver Wave with Base Drawer),38990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Single Door,230 L,RR24A272ZCU/IM,Samsung 230L Single Door Direct Cool Refrigerator (Camellia Blue),44990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Double Door,253 L,RT28C3221CU/IM,Samsung 253L Double Door Refrigerator (Camellia Blue),61990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Double Door,253 L,RT28C3221CR/IM,Samsung 253L Double Door Refrigerator (Camellia Red),61990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Double Door,253 L,RT28A3022GS/IM,Samsung 253L Double Door Refrigerator (Gray Silver),56490,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Double Door,253 L,RT40H28WNCPIM,Samsung 253L Double Door Refrigerator Clean Steel,63990,photos\Samsung\RT40H28WNCPIM.webp,https://joinelectroniccenter.com/photos/Samsung/RT40H28WNCPIM.webp,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Double Door,253 L,RT40H28WNQIM,Samsung 253L Double Door Refrigerator Elegant Inox,62990,photos\Samsung\RT40H28WNQIM.webp,https://joinelectroniccenter.com/photos/Samsung/RT40H28WNQIM.webp,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Double Door,253 L,RT40H28WNPIM,Samsung 253L Double Door Refrigerator Platinum Inox,60990,photos\Samsung\RT40H28WNPIM.webp,https://joinelectroniccenter.com/photos/Samsung/RT40H28WNPIM.webp,https://images.samsung.com/is/image/samsung/p6pim/in/rt40h28wnpim/gallery/in-top-mount-freezer-thumb,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,refrigerator,253,RT28A3022GS,Samsung 253L Double Door Refrigerator RT28A3022GS | Digital Inverter Technology | Frost Free | Multi Flow Cooling | Silver Finish | 10 Years Warranty,59990,photos\Samsung\RT28A3022GS.webp,https://joinelectroniccenter.com/photos/Samsung/RT28A3022GS.webp,https://static-01.daraz.com.np/p/d1f13f50bbe7dd12556f55d6784c706e.png,10 Years Brand Warranty,daraz_scrape,9779851045662
Samsung,Refrigerator,Double Door,275 L,RT30K3342S8/IM,Samsung 275L Double Door Frost Free Refrigerator,67990,,,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,refrigerator,275,RT40H30WNPIN,"Samsung 275L,Digital Inverter Frost Free Double Door Refrigerator (RT40H30WNPIN, Matt Doi Metal, 2026 Model)",68990,photos\Samsung\RT40H30WNPIN.webp,https://joinelectroniccenter.com/photos/Samsung/RT40H30WNPIN.webp,https://static-01.daraz.com.np/p/69228154fc0ae7b7d16720168350f675.jpg,1 Years Full Services Warranty & 20 Years Warranty on Compressor,daraz_scrape,9779851045662
Samsung,Refrigerator,5 in 1 Convertible,350 L,RT38DG5A22BS8IM,Samsung 350L 5-in-1 Convertible Refrigerator,96990,photos\Samsung\RT38DG5A22BS8IM.webp,https://joinelectroniccenter.com/photos/Samsung/RT38DG5A22BS8IM.webp,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,5 in 1 Convertible,396 L,RT41DG6A22BSLHL,Samsung 396L 5-in-1 Convertible Frost Free Refrigerator,112990,photos\Samsung\RT41DG6A22BSLHL.webp,https://joinelectroniccenter.com/photos/Samsung/RT41DG6A22BSLHL.webp,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,5 in 1 Convertible,396 L,RT41HG6A422SLHL,Samsung 396L 5-in-1 Smart Convertible Refrigerator,116990,photos\Samsung\RT41HG6A422SLHL.webp,https://joinelectroniccenter.com/photos/Samsung/RT41HG6A422SLHL.webp,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,5 in 1 Convertible,419 L,RT45DG6A22BSLHL,Samsung 419L 5-in-1 Convertible Frost Free Refrigerator,120990,photos\Samsung\RT45DG6A22BSLHL.webp,https://joinelectroniccenter.com/photos/Samsung/RT45DG6A22BSLHL.webp,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,5 in 1 Convertible,419 L,RT45HG6A422SLHL,Samsung 419L 5-in-1 Smart Convertible Refrigerator,120990,photos\Samsung\RT45HG6A422SLHL.webp,https://joinelectroniccenter.com/photos/Samsung/RT45HG6A422SLHL.webp,,1 Year Comprehensive + 20 Years on Compressor,local_price_list,9779851045662
Samsung,Refrigerator,Side by Side (SBS),700 L,RS78CG8543SLIM,Samsung 700L Side-by-Side Refrigerator,222990,photos\Samsung\RS78CG8543SLIM.webp,https://joinelectroniccenter.com/photos/Samsung/RS78CG8543SLIM.webp,,1 Year Comprehensive + 20 Years on Digital Inverter Compressor,local_price_list,9779851045662
Samsung,Television,television,,UA55U8500F,SAMSUNG 55 Inch Crystal UHD 4K Smart TV UA55U8500F,102990,photos\Samsung\UA55U8500F.webp,https://joinelectroniccenter.com/photos/Samsung/UA55U8500F.webp,https://np-live-21.slatic.net/kf/S5c4e858795db479cbd0041b6686ab8514.jpg,3 years full product warranty,daraz_scrape,9779851045662
Samsung,Television,television,,SAMSUNG,SAMSUNG 55 inch Crystal 4K UHD Smart Led Tv UA55U8500F,102990,photos\Samsung\101742262-NP-1022496195.webp,https://joinelectroniccenter.com/photos/Samsung/101742262-NP-1022496195.webp,https://np-live-21.slatic.net/kf/Se4894a1ab46c4984aadf5fec926e0de4Y.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Samsung,Television,television,,UA32T4340BKXXL,SAMSUNG UA32H4550 - 32 inch Smart HD LED TV,39990,photos\Samsung\UA32T4340BKXXL.webp,https://joinelectroniccenter.com/photos/Samsung/UA32T4340BKXXL.webp,https://np-live-21.slatic.net/kf/S0e026afcfc83438bae1b57fcb10b00de4.jpg,3 years full parts warranty,daraz_scrape,9779851045662
Samsung,Television,television,,UA43F5550FUXXL,Samsung 108 cm (43 inches) FHD Smart LED TV UA43F5550FUXXL,54990,photos\Samsung\UA43F5550FUXXL.webp,https://joinelectroniccenter.com/photos/Samsung/UA43F5550FUXXL.webp,https://static-01.daraz.com.np/p/ce612b76be44b0b45d3f79edf892074f.jpg,3 years Full Services Warranty,daraz_scrape,9779851045662
Samsung,Television,HD Smart TV,32 Inch,UA32H4570FUXKL,"Samsung 32"" Smart HD LED TV",38990,photos\Samsung\UA32H4570FUXKL.webp,https://joinelectroniccenter.com/photos/Samsung/UA32H4570FUXKL.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,HD Smart TV,32 Inch,UA32H4550FUXKL,"Samsung 32"" Smart HD Ready TV",38990,photos\Samsung\UA32H4550FUXKL.webp,https://joinelectroniccenter.com/photos/Samsung/UA32H4550FUXKL.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,television,,UA43F5500FUXXL,Samsung 43 Inch Full HD Smart TV UA43F5500FUXXL | HDR 10+ | Tizen OS Smart TV | WiFi & Bluetooth | 2 HDMI 1 USB | Slim Bezel Design | Voice Control | 20W Sound | Screen Mirroring | 3 Years Warranty,68000,photos\Samsung\UA43F5500FUXXL.webp,https://joinelectroniccenter.com/photos/Samsung/UA43F5500FUXXL.webp,https://static-01.daraz.com.np/p/84462ac5ea7cb718563985783a0a208f.png,3 Years Full warranty Incliding Panel and Mother Board,daraz_scrape,9779851045662
Samsung,Television,television,,UA43U8500F,"Samsung 43 inch Crystal 4K UHD Smart TV - UA43U8500F With Crystal Display, Free Installation & Demonstration And 3 Year Full Product Warranty",74990,photos\Samsung\UA43U8500F.webp,https://joinelectroniccenter.com/photos/Samsung/UA43U8500F.webp,https://static-01.daraz.com.np/p/fec9bd65c7cd34bacf1755a3b4243223.png,3 Years Brand Warranty,daraz_scrape,9779851045662
Samsung,Television,Crystal UHD 4K Smart TV,43 Inch,UA43DU7700RSHE,"Samsung 43"" DU7700 Crystal UHD 4K Smart TV",74990,photos\Samsung\UA43DU7700RSHE.webp,https://joinelectroniccenter.com/photos/Samsung/UA43DU7700RSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,Crystal UHD 4K Smart TV,43 Inch,UA43DU8500FRSHE,"Samsung 43"" DU8500 Crystal UHD 4K Smart TV",74990,photos\Samsung\UA43DU8500FRSHE.webp,https://joinelectroniccenter.com/photos/Samsung/UA43DU8500FRSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,Full HD Smart TV,43 Inch,UA43F5550FUXKL,"Samsung 43"" Full HD Smart LED TV",54990,photos\Samsung\UA43F5550FUXKL.webp,https://joinelectroniccenter.com/photos/Samsung/UA43F5550FUXKL.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,Full HD Smart TV,43 Inch,UA43T5400ARSHE,"Samsung 43"" T5400 Full HD Smart LED TV",63990,photos\Samsung\UA43T5400ARSHE.webp,https://joinelectroniccenter.com/photos/Samsung/UA43T5400ARSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,Crystal UHD 4K Smart TV,55 Inch,UA55DU8500FRSHE,"Samsung 55"" DU8500 Crystal UHD 4K Smart TV",99990,photos\Samsung\UA55DU8500FRSHE.webp,https://joinelectroniccenter.com/photos/Samsung/UA55DU8500FRSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,QLED 4K Smart TV,55 Inch,QA55Q60DARSHE,"Samsung 55"" Q60D QLED 4K Smart TV",179990,photos\Samsung\QA55Q60DARSHE.webp,https://joinelectroniccenter.com/photos/Samsung/QA55Q60DARSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,QLED 4K Smart TV,55 Inch,QA55Q8FAARSHE,"Samsung 55"" Q8F QLED 4K Smart TV",182990,photos\Samsung\QA55Q8FAARSHE.webp,https://joinelectroniccenter.com/photos/Samsung/QA55Q8FAARSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,Crystal UHD 4K Smart TV,65 Inch,UA65DU8000RSHE,"Samsung 65"" DU8000 Crystal UHD 4K Smart TV",145990,photos\Samsung\UA65DU8000RSHE.webp,https://joinelectroniccenter.com/photos/Samsung/UA65DU8000RSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,QLED 4K Smart TV,65 Inch,QA65Q60DARSHE,"Samsung 65"" Q60D QLED 4K Smart TV",250990,photos\Samsung\QA65Q60DARSHE.webp,https://joinelectroniccenter.com/photos/Samsung/QA65Q60DARSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,QLED 4K Smart TV,65 Inch,QA65Q8FAARSHE,"Samsung 65"" Q8F QLED 4K Smart TV",255990,photos\Samsung\QA65Q8FAARSHE.webp,https://joinelectroniccenter.com/photos/Samsung/QA65Q8FAARSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,Crystal UHD 4K Smart TV,75 Inch,UA75DU8000RSHE,"Samsung 75"" DU8000 Crystal UHD 4K Smart TV",286990,photos\Samsung\UA75DU8000RSHE.webp,https://joinelectroniccenter.com/photos/Samsung/UA75DU8000RSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,QLED 4K Smart TV,75 Inch,QA75Q7FAARSHE,"Samsung 75"" Q7F QLED 4K Smart TV",289990,photos\Samsung\QA75Q7FAARSHE.webp,https://joinelectroniccenter.com/photos/Samsung/QA75Q7FAARSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,Crystal UHD 4K Smart TV,85 Inch,UA85DU8000RSHE,"Samsung 85"" DU8000 Crystal UHD 4K Smart TV",393990,photos\Samsung\UA85DU8000RSHE.webp,https://joinelectroniccenter.com/photos/Samsung/UA85DU8000RSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Television,QLED 4K Smart TV,85 Inch,QA85Q7FAARSHE,"Samsung 85"" Q7F QLED 4K Smart TV",399990,photos\Samsung\QA85Q7FAARSHE.webp,https://joinelectroniccenter.com/photos/Samsung/QA85Q7FAARSHE.webp,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779851045662
Samsung,Washing Machine,Front Load Washer Dryer (AI EcoBubble),11 KG Washer / 7 KG Dryer,WD11TP34DSX/FQ,Samsung 11KG AI EcoBubble Front Load Washer Dryer Combo,151990,,,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Front Load (AI EcoBubble),12 KG,WW12DG6B24ABIM,Samsung 12KG AI EcoBubble Front Load Washing Machine,120990,photos\Samsung\WW12DG6B24ABIM.webp,https://joinelectroniccenter.com/photos/Samsung/WW12DG6B24ABIM.webp,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Front Load (AI EcoBubble),12 KG,WW12DG5B24AXIM,Samsung 12KG EcoBubble Front Load Washing Machine,114990,photos\Samsung\WW12DG5B24AXIM.webp,https://joinelectroniccenter.com/photos/Samsung/WW12DG5B24AXIM.webp,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Semi-Automatic Top Load,7 KG,WT70C3200LL/TL,Samsung 7KG Semi-Automatic Washing Machine,25990,,,,1 Year Comprehensive + 5 Years on Motor,local_price_list,9779851045662
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA80BG4545BVIM,Samsung 8KG EcoBubble Fully Automatic Top Load Washer,56990,photos\Samsung\WA80BG4545BVIM.webp,https://joinelectroniccenter.com/photos/Samsung/WA80BG4545BVIM.webp,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779851045662
